sample_id,brand,quantity,pack_count,unit_quantity,category,price
172478,5607,48.0,4,12.0,17,14.99
117858,7148,1.0,1,1.0,15,7.140000000000001
45549,3623,12.0,1,12.0,8,8.42
62256,3064,144.0,12,12.0,17,56.42
100551,9742,17.6,1,17.6,15,12.25
209153,6172,16.0,1,16.0,14,23.99
218225,7429,7.0,1,7.0,17,9.99
224632,8006,16.0,1,16.0,9,8.99
149839,7025,50.0,1,50.0,15,30.98
183237,8957,24.0,1,24.0,2,14.99
217677,4406,60.0,5,12.0,15,99.99
167013,6813,32.0,1,32.0,8,32.49
161088,2763,4.0,1,4.0,2,142.19
298660,1232,64.0,4,16.0,0,15.14
20206,6884,150.0,1,150.0,15,78.86
128292,6342,144.0,12,12.0,17,14.22
39289,6042,16.0,1,16.0,24,6.12
99516,2721,80.0,1,80.0,20,71.99
161866,2520,12.0,1,12.0,17,69.78
29163,6767,192.0,1,192.0,17,4.640000000000001
137414,7531,1.0,1,1.0,17,33.99
213579,4697,14.0,1,14.0,20,19.99
284687,7729,,1,,21,6.87
165009,8678,35.98,2,17.99,21,7.97
239007,8990,20.4,1,20.4,8,18.0
273898,4257,48.0,1,48.0,21,0.74
19997,6273,25.0,1,25.0,15,19.6
211178,1975,136.0,1,136.0,21,29.95
297874,9462,12.0,1,12.0,9,4.79
281461,5976,33.81,1,33.81,2,38.96
59477,864,240.0,12,20.0,14,3.29
202090,4190,1.0,1,1.0,20,34.99
240150,2625,20.0,1,20.0,2,2.79
54331,4954,12.2,1,12.2,17,22.18
222455,6416,8.1,1,8.1,17,27.95
193891,4042,16.0,1,16.0,2,23.74
45020,2559,180.0,12,15.0,13,2.2350000000000003
276612,3209,50.7,1,50.7,2,21.98
91281,1864,6.0,6,1.0,25,14.18
82963,8158,14.1,1,14.1,2,7.31
45478,2358,,1,,17,4.79
277681,8496,108.0,6,18.0,16,5.61
96232,8411,1.0,1,1.0,16,7.37
118460,8706,144.0,12,12.0,2,23.275
130267,9443,44.0,1,44.0,25,18.99
58366,8807,1.23,1,1.23,20,4.5
179512,608,1.0,1,1.0,21,13.99
144165,1220,15.0,1,15.0,15,37.98
37744,6561,192.0,1,192.0,17,24.185
236036,9436,1.93,1,1.93,17,29.97
47768,7426,180.0,12,15.0,17,1.67
160843,4909,5.565,1,5.565,0,10.85
117900,2257,1.0,1,1.0,25,60.0
32266,8683,32.0,1,32.0,17,13.29
219817,8487,22.0,1,22.0,8,17.49
215068,6305,32.0,1,32.0,8,25.34
221397,2721,1.0,1,1.0,20,42.99
118293,6172,7.0,1,7.0,20,9.99
273679,3715,3.0,1,3.0,17,13.495
53015,8393,80.0,4,20.0,2,24.99
276922,9615,13.0,1,13.0,2,26.41
70754,7980,156.0,6,26.0,9,89.53
155793,5662,6.0,1,6.0,15,2.07
207029,3876,4.8,1,4.8,23,2.99
59976,3561,66.0,12,5.5,7,13.81
45358,8219,51.0,1,51.0,17,4.35
226926,1864,40.0,2,20.0,20,4.48
112405,3411,60.0,12,5.0,11,3.135
298901,2337,6.0,4,1.5,25,2.88
20390,3314,32.0,1,32.0,13,43.32
185062,6943,3.0,3,1.0,23,13.0
63274,4967,1.0,1,1.0,9,11.98
54684,641,120.0,1,120.0,17,81.91
285161,4962,174.0,24,7.25,9,7.635
200081,5187,9.0,1,9.0,15,15.98
218915,3188,17.63,1,17.63,15,12.0
218462,4394,16.0,1,16.0,20,17.99
50355,450,13.5,1,13.5,15,1.905
231911,3314,1.0,1,1.0,17,72.99
152128,8376,8.0,1,8.0,25,126.7
203362,6147,182.4,1,182.4,2,19.97
100564,8378,12.0,1,12.0,20,47.4
134638,3371,3.0,1,3.0,25,16.13
11033,3105,0.5,1,0.5,17,2.19
215310,7706,18.1,1,18.1,23,5.29
169732,971,160.0,2,80.0,25,17.99
285481,6943,14.0,1,14.0,17,5.640000000000001
60786,1257,12.0,1,12.0,9,3.99
271970,3027,8.0,1,8.0,17,6.135
274027,2478,7.76,1,7.76,17,17.39
96959,6294,50.0,1,50.0,15,38.25
34088,5266,1.0,1,1.0,21,5.415
39508,4956,25.2,12,2.1,17,21.99
38558,3398,16.0,1,16.0,17,18.21
57206,3771,21.0,1,21.0,20,37.78
182227,3926,12.0,1,12.0,7,3.99
217848,2697,12.0,1,12.0,15,11.99
60492,2055,4.0,1,4.0,17,124.99
252246,971,80.0,6,13.333333333333334,25,52.78
250513,2756,35.2,1,35.2,17,2.77
24086,7135,144.0,12,12.0,13,8.69
272321,2153,6.0,1,6.0,26,9.49
54111,2198,12.0,1,12.0,17,14.99
14176,780,568.8,24,23.7,2,17.09
26724,2134,8.0,1,8.0,2,5.99
240392,7429,80.0,1,80.0,20,31.49
97074,6008,1.76,1,1.76,13,1.99
229286,98,36.0,1,36.0,15,129.99
5002,8006,80.0,1,80.0,16,58.6
237864,7787,3.06,6,0.51,17,14.99
41492,1718,126.0,12,10.5,25,1.99
167138,2987,405.77,12,33.814166666666665,2,22.19
294466,2219,32.0,1,32.0,17,33.895
262993,1864,9.0,6,1.5,25,37.865
217020,3782,30.0,12,2.5,7,20.55
19098,8967,1.76,1,1.76,15,2.99
176390,3689,30.0,1,30.0,17,77.99
71785,466,25.4,1,25.4,2,38.105
235103,466,2.0,1,2.0,16,50.4
278040,1232,64.0,1,64.0,17,6.39
86895,7617,112.0,7,16.0,17,3.98
61487,6288,0.92,1,0.92,17,5.05
288428,9766,1.0,12,0.08333333333333333,26,16.99
210330,7750,1.0,1,1.0,17,2.73
86541,9387,80.0,1,80.0,8,37.39
230005,1350,15.0,1,15.0,9,22.0
37920,4060,174.0,1,174.0,17,9.34
172064,1673,24.0,4,6.0,8,4.69
224219,3879,5.0,1,5.0,25,6.44
20779,9344,75.0,1,75.0,15,54.69
197261,2953,16.0,1,16.0,9,29.76
185302,4018,1.0,1,1.0,27,49.95
41890,9008,1.0,1,1.0,17,44.595
106050,2633,3.0,1,3.0,2,8.19
81051,5654,1.0,1,1.0,20,14.22
291064,8415,192.0,1,192.0,9,8.39
183740,6042,12.0,1,12.0,17,94.16
13988,7178,3.5,1,3.5,17,12.49
299438,7487,3.5,1,3.5,17,1.49
103871,9611,12.0,1,12.0,9,6.890000000000001
124273,6056,288.0,1,288.0,13,227.48
287269,3920,1.0,1,1.0,2,16.6
257214,1400,8.4,24,0.35000000000000003,17,68.15
192079,9695,34.0,1,34.0,17,31.99
94414,5657,40.0,1,40.0,17,32.99
220222,3922,8.0,1,8.0,13,18.99
252860,1720,124.0,1,124.0,9,3.38
235058,5513,177.0,12,14.75,20,80.99
50566,354,1.0,1,1.0,20,6.99
65103,1372,,6,,17,81.32
99993,2867,1.0,1,1.0,17,19.9
292742,4629,48.0,12,4.0,9,47.99
3933,8385,144.0,1,144.0,17,310.67
255477,2524,1.0,1,1.0,17,5.99
240883,8304,72.0,3,24.0,23,25.85
155404,7616,156.0,12,13.0,17,12.94
94077,5659,13.0,1,13.0,16,12.79
226144,6916,,1,,9,34.97
271545,86,3.0,1,3.0,17,14.035
178450,461,64.0,1,64.0,17,41.99
153419,8485,1.0,1,1.0,17,56.93
245669,8514,12.0,1,12.0,16,5.5
161062,6418,12.0,1,12.0,0,70.5
87785,6257,48.0,4,12.0,0,10.0
58630,5750,1.25,1,1.25,16,1.67
203661,6161,48.0,1,48.0,0,39.97
120838,768,30.0,1,30.0,25,12.535
91764,1232,16.0,1,16.0,17,14.835
159035,1229,8.5,1,8.5,17,19.46
85167,4156,13.0,1,13.0,17,17.64
162984,1938,3.0,1,3.0,17,5.28
206166,9269,12.0,1,12.0,17,25.95
165237,3317,8.0,1,8.0,23,13.03
107432,3726,84.0,1,84.0,17,47.52
127121,3768,10.0,1,10.0,20,25.74
129570,1232,32.0,1,32.0,23,7.59
232999,627,32.0,1,32.0,23,20.95
134959,3190,40.57,1,40.57,17,9.99
267393,6513,60.0,1,60.0,13,4.89
171846,2963,16.5,1,16.5,7,6.99
24799,8148,10.56,6,1.76,16,5.99
42185,7362,1.0,1,1.0,17,10.5
132771,2320,16.5,1,16.5,17,5.99
255252,3878,1.0,1,1.0,20,28.49
22833,9497,6.75,3,2.25,7,16.94
178466,8896,64.0,1,64.0,25,6.49
157863,5844,1.62,1,1.62,2,3.49
278093,3998,79.2,1,79.2,21,48.945
143253,4539,14.8,1,14.8,17,6.74
247942,1540,16.0,1,16.0,16,123.49
224018,1392,8.0,1,8.0,17,7.99
149313,5926,19.44,1,19.44,2,3.39
248116,3242,12.6,1,12.6,16,6.99
44098,8896,60.0,1,60.0,25,9.135
100011,7455,1.0,1,1.0,17,7.99
191079,1289,3.5,1,3.5,9,10.515
153665,9188,20.0,1,20.0,15,4.79
169054,5147,324.0,12,27.0,17,107.49
291479,2867,3.0,3,1.0,17,12.29
126974,2219,1.0,1,1.0,17,20.99
145261,6059,150.0,1,150.0,15,86.43
9419,8240,5.0,1,5.0,23,2.98
44450,48,2.2,1,2.2,13,44.99
55692,3766,1.0,1,1.0,20,31.99
237292,5659,4.0,1,4.0,17,19.98
147190,7973,100.0,1,100.0,15,38.92
252054,4708,8.0,1,8.0,17,11.98
205627,2562,8.0,1,8.0,16,21.16
254065,2296,4.0,1,4.0,15,69.95
218831,5261,12.0,1,12.0,25,9.84
140071,7173,288.0,12,24.0,21,5.87
111207,9208,67.8,6,11.299999999999999,15,2.98
43774,1023,4.0,1,4.0,17,1.92
123697,1267,12.0,1,12.0,8,17.99
56610,6236,2.6,1,2.6,17,9.99
48689,8077,2.0,1,2.0,16,4.885
269574,1938,14.0,2,7.0,21,19.1
139638,6147,1.0,1,1.0,20,23.95
59375,6561,3.5,1,3.5,15,4.99
119832,450,12.0,1,12.0,17,2.86
224863,878,1.0,1,1.0,20,9.88
29922,621,1.0,1,1.0,9,10.09
213866,7571,24.0,1,24.0,23,33.19
123247,1968,3.0,1,3.0,23,4.98
146447,2060,100.0,1,100.0,15,53.01
258528,6147,6.0,1,6.0,20,10.575
63480,9853,16.0,1,16.0,9,14.99
155684,4887,1.0,1,1.0,17,20.99
149719,6578,8.0,1,8.0,15,46.04
61806,5602,112.0,1,112.0,23,37.57
77066,596,48.0,1,48.0,16,97.59
210077,3768,30.0,2,15.0,17,10.915
147921,9873,100.0,1,100.0,15,59.48
219101,8178,1.0,1,1.0,9,18.95
209630,4231,15.0,1,15.0,20,7.48
192231,3638,1.0,1,1.0,17,72.99
146029,1483,75.0,1,75.0,15,51.77
196290,4498,8.0,1,8.0,25,35.0
162853,5378,6.0,6,1.0,17,26.74
98261,9725,7.5,1,7.5,17,16.81
35710,520,36.0,1,36.0,17,2.07
171945,3768,12.0,1,12.0,17,6.48
42419,6253,120.0,1,120.0,17,11.62
37327,1673,70.4,8,8.8,25,14.99
185204,3738,12.0,1,12.0,17,4.48
255121,7638,144.0,1,144.0,13,4.74
137024,4117,4.0,1,4.0,20,11.99
261628,3821,25.36,1,25.36,17,14.0
72322,5288,179.88,1,179.88,5,42.935
290267,8917,1.0,1,1.0,8,14.99
197352,2672,24.0,1,24.0,8,14.16
133275,8684,10.2,6,1.7,2,17.595
267912,505,9.0,1,9.0,17,3.79
51634,1132,18.0,6,3.0,23,18.0
11943,5021,10.0,1,10.0,8,13.74
15579,1512,101.4,6,16.900000000000002,2,14.955000000000002
220395,3615,20.0,1,20.0,23,2.64
78584,837,18.0,1,18.0,17,3.19
82545,4128,34.5,1,34.5,15,5.575
8215,376,10.0,1,10.0,11,3.99
93821,9803,8.0,1,8.0,8,21.99
37841,3184,8.8,1,8.8,17,18.5
73951,3254,30.0,6,5.0,23,51.49
263900,7538,202.8841,1,202.8841,13,12.5
178854,7987,70.4,2,35.2,20,15.0
69376,6103,1.0,1,1.0,9,16.99
277527,5976,25.4,1,25.4,2,20.39
45687,2139,20.4,2,10.2,9,6.39
269550,5841,,6,,17,30.39
93381,3807,3.12,4,0.78,17,2.03
258866,5657,11.0,1,11.0,17,11.45
281519,9064,25.4,1,25.4,9,14.495
147685,2191,25.0,1,25.0,15,16.77
144442,5366,48.0,1,48.0,15,11.64
264652,1220,36.0,6,6.0,17,3.49
195133,2749,16.0,1,16.0,9,99.95
246098,5887,16.0,1,16.0,15,58.99
47445,2559,29.0,1,29.0,17,2.59
222813,3314,64.0,1,64.0,16,81.49
33989,4042,24.0,3,8.0,7,2.98
22653,8723,1.0,1,1.0,17,29.99
71576,4950,12.7,1,12.7,17,26.99
162197,5147,28.0,1,28.0,21,3.17
188956,5873,144.0,12,12.0,2,12.01
163889,4550,1.0,1,1.0,23,7.99
194736,7119,86.0,1,86.0,17,12.88
227127,1215,12.0,2,6.0,17,24.22
78404,2985,128.0,1,128.0,17,36.99
58310,3314,128.0,1,128.0,16,119.43
97712,547,0.7,1,0.7,17,8.43
238820,1220,12.0,1,12.0,0,10.95
98379,9592,30.0,1,30.0,17,4.005
102530,7931,0.9877,1,0.9877,20,99.99
37922,6257,132.0,1,132.0,17,14.23
223531,5635,10.92,1,10.92,15,30.99
183437,3314,16.0,1,16.0,16,15.74
253127,8830,12.9,1,12.9,9,3.99
245042,1720,129.0,1,129.0,17,2.445
169664,877,7.6,1,7.6,23,3.98
119425,3919,11.6,1,11.6,2,10.25
176294,8353,32.0,1,32.0,24,6.47
33134,3944,180.0,12,15.0,7,3.13
152033,503,4.0,1,4.0,25,19.49
7584,3314,16.0,1,16.0,7,17.84
15163,8517,32.0,1,32.0,23,24.99
70192,1122,24.0,1,24.0,16,13.49
167575,8474,4.5,1,4.5,16,13.0
68789,3766,1.0,1,1.0,20,31.99
215712,6865,60.3,6,10.049999999999999,20,25.29
213583,6588,45.0,1,45.0,25,29.47
41495,1720,276.0,1,276.0,13,10.04
250452,5976,8.45,1,8.45,2,17.52
278288,2842,96.0,12,8.0,15,4.39
206169,6464,144.0,1,144.0,13,20.375
19839,1698,4.0,1,4.0,25,19.44
105230,5181,80.0,1,80.0,20,129.98
129413,3656,24.0,12,2.0,2,22.79
83458,4788,15.0,1,15.0,17,6.48
15884,3380,3.8,1,3.8,20,12.49
249429,8611,8.44,1,8.44,23,13.09
23207,9762,12.0,1,12.0,7,3.5
59195,8219,1.0,6,0.16666666666666666,17,41.78
269521,118,8.0,1,8.0,17,2.655
114788,7672,6.0,1,6.0,2,28.45
129094,3902,1.0,4,0.25,25,42.39
167238,5092,101.4,6,16.900000000000002,16,65.405
232834,3314,24.0,1,24.0,7,22.93
36957,4962,24.0,1,24.0,15,7.98
50330,6952,1.0,1,1.0,16,8.040000000000001
117593,1966,16.0,1,16.0,2,4.29
233719,5520,16.0,1,16.0,17,19.99
35148,1149,101.4,1,101.4,2,14.8
271935,890,9.0,3,3.0,16,5.885
237017,5841,64.0,2,32.0,21,4.855
77235,2867,15.0,1,15.0,20,3.49
174935,1107,26.0,1,26.0,17,7.99
153908,507,1.0,1,1.0,17,4.04
234319,2522,100.0,1,100.0,20,25.98
269812,5698,32.0,2,16.0,17,4.62
171030,1671,32.0,32,1.0,15,42.795
53877,6041,24.0,1,24.0,16,9.99
145542,1178,150.0,1,150.0,15,86.02
147051,9344,8.0,1,8.0,15,34.81
180135,5659,30.0,1,30.0,17,28.99
24106,5381,1.0,1,1.0,0,2.13
165468,3700,127.2,12,10.6,9,78.47
73257,6405,16.0,1,16.0,17,21.98
79995,9246,18.0,1,18.0,25,4.93
102708,3444,36.0,3,12.0,21,10.99
6581,8998,30.0,6,5.0,25,76.75
41987,6588,12.0,1,12.0,17,2.905
79104,9112,5760.0,20,288.0,17,26.0
296052,473,12.0,12,1.0,17,6.605
16091,6785,13.5,1,13.5,16,10.02
192478,8411,8.0,1,8.0,16,12.99
208085,3097,3.5,1,3.5,25,27.5
173235,343,20.0,1,20.0,15,9.795
222432,3314,256.0,1,256.0,23,337.67
147141,8487,40.0,1,40.0,15,65.96
119426,6458,1.0,1,1.0,16,14.74
163285,8672,96.0,1,96.0,17,2.84
149258,2307,16.9,1,16.9,17,7.074999999999999
278340,2946,36.0,1,36.0,25,4.69
270820,7064,6.0,1,6.0,17,7.94
116820,1915,72.0,1,72.0,8,12.99
56693,1291,1.0,1,1.0,16,16.99
155128,8420,1.7,1,1.7,17,35.0
46146,3960,14.5,1,14.5,17,1.39
80779,4814,32.0,2,16.0,7,3.24
17383,8843,6.7,1,6.7,17,3.92
171154,7263,640.0,4,160.0,17,10.465
160219,4962,24.0,1,24.0,2,3.42
285136,9538,88.18,1,88.18,15,39.99
46332,2771,80.0,1,80.0,17,85.42
125794,3314,16.0,1,16.0,17,7.71
217193,9656,12.0,12,1.0,23,1.48
210365,5254,15.2,1,15.2,15,19.98
279762,8496,108.0,6,18.0,16,35.99
62234,8274,48.0,1,48.0,8,33.3
40332,4428,30.0,12,2.5,12,4.445
67175,2093,43.2,1,43.2,0,22.99
60056,3314,192.0,1,192.0,5,62.87
179662,405,32.0,1,32.0,15,17.99
239933,3129,1.0,1,1.0,15,39.99
244722,376,72.0,1,72.0,23,19.49
145956,3656,25.0,1,25.0,15,26.09
68924,3784,160.0,1,160.0,17,88.49
243170,3266,78.72,1,78.72,17,24.99
232128,3636,25.36,1,25.36,27,19.99
122804,2812,1.3,1,1.3,0,2.79
195940,6944,16.0,1,16.0,25,49.03
5311,5247,12.0,1,12.0,15,50.13
26312,4409,16.0,1,16.0,25,19.03
146696,2060,16.0,1,16.0,15,56.37
42269,9824,3.0,1,3.0,25,4.625
125087,3314,16.0,1,16.0,9,13.62
165332,8542,12.0,1,12.0,21,3.99
291099,7872,1.0,1,1.0,25,4.265000000000001
212550,2007,80.0,1,80.0,23,37.99
130379,8434,72.0,1,72.0,0,37.93
141747,9378,12.0,18,0.6666666666666666,17,26.98
48402,2327,,1,,17,3.49
265716,1936,148.8,12,12.4,17,4.49
134991,9501,128.0,1,128.0,15,4.99
219254,371,12.0,1,12.0,23,20.735
74012,7429,60.0,2,30.0,17,19.99
298753,4351,7.0,1,7.0,21,7.47
230746,6196,8.0,1,8.0,16,21.99
249523,7584,10.0,1,10.0,17,1.58
173571,1396,40.0,1,40.0,8,24.92
200882,3978,42.0,1,42.0,15,25.86
371,4271,32.0,1,32.0,17,17.95
130082,4681,48.0,12,4.0,23,39.775000000000006
192586,2686,10.0,1,10.0,8,13.99
1934,8877,4.0,1,4.0,15,17.97
68642,9135,108.0,6,18.0,21,65.74
19291,8000,16.0,1,16.0,15,64.31
100682,5607,32.0,1,32.0,17,12.99
169125,5298,1.0,1,1.0,2,11.25
169763,9066,80.0,1,80.0,17,60.29
162737,2059,99.9,1,99.9,17,6.99
121685,9749,202.8,1,202.8,2,212.99
39368,2790,72.0,1,72.0,17,6.49
280293,3856,138.0,12,11.5,15,6.175
243552,71,24.0,1,24.0,17,49.99
26367,5125,45.0,36,1.25,15,38.68
95471,7685,3.0,1,3.0,15,5.74
56950,5140,32.0,2,16.0,16,53.545
272123,9798,32.0,1,32.0,9,21.95
89200,6267,12.0,12,1.0,16,26.69
109413,6184,80.0,1,80.0,23,55.56
182569,9113,20.0,1,20.0,17,5.53
240551,5659,18.0,1,18.0,17,15.384999999999998
170216,7173,4.0,4,1.0,21,31.74
277056,5260,50.0,1,50.0,25,5.19
202307,4190,1.0,1,1.0,17,19.99
57463,3351,2.0,1,2.0,17,12.99
194487,6748,12.0,12,1.0,17,1.67
28287,2559,122.0,1,122.0,17,2.575
198872,3054,12.0,1,12.0,8,16.39
264008,2337,24.0,24,1.0,25,28.48
198497,1783,5.0,1,5.0,21,9.99
197244,6646,1.0,1,1.0,16,27.0
267935,6619,80.0,1,80.0,0,5.99
74617,56,2.0,1,2.0,2,7.99
195016,6987,16.0,1,16.0,15,35.73
151107,5976,12.0,12,1.0,17,18.99
34535,4788,21.6,1,21.6,23,11.64
294020,8957,50.0,1,50.0,16,12.5
238769,8495,3.17,1,3.17,25,11.26
228778,9123,80.0,1,80.0,17,25.99
219301,8678,36.0,12,3.0,7,20.55
181816,3768,384.0,24,16.0,17,7.31
126377,2712,64.0,1,64.0,20,5.79
79887,3314,400.0,1,400.0,23,170.31
41978,8758,4.0,1,4.0,17,75.99
34695,3209,101.4,1,101.4,2,20.97
298089,5704,105.0,25,4.2,16,5.640000000000001
126247,4313,32.0,1,32.0,13,5.595
80464,9844,102.0,12,8.5,17,13.58
10780,7429,48.0,1,48.0,16,13.989999999999998
135733,190,6.76,1,6.76,16,20.35
134772,115,15.0,12,1.25,17,23.5
174374,9378,12.0,1,12.0,0,1.98
160213,2184,21.0,1,21.0,9,5.74
141213,4042,1.0,1,1.0,17,29.99
131290,6139,7.05,1,7.05,8,34.91
180897,3766,1.0,1,1.0,20,230.0
124794,6103,1.0,1,1.0,2,9.99
71234,2291,156.0,6,26.0,9,53.335
92483,2278,64.0,1,64.0,2,25.59
199993,7661,0.63,1,0.63,17,6.19
68133,1289,3.0,2,1.5,25,30.98
11213,3623,24.0,1,24.0,15,8.42
238382,7480,0.3386,1,0.3386,14,19.95
82167,6297,48.0,1,48.0,15,2.39
129617,4040,5.34,1,5.34,23,14.99
261605,5533,11.75,6,1.9583333333333333,17,36.12
292688,4936,6.0,6,1.0,20,10.0
188809,9117,7.1,1,7.1,16,3.99
30077,3807,400.0,1,400.0,17,77.43
138576,2300,48.0,1,48.0,11,39.94
119098,3838,16.0,1,16.0,7,7.49
210375,1834,1.0,1,1.0,23,8.09
83890,7041,174.0,1,174.0,9,97.57
216634,3556,84.0,6,14.0,7,64.99
161872,5936,720.0,1,720.0,17,92.34
168363,4979,252.0,12,21.0,25,3.655
283537,5841,8.0,1,8.0,16,5.49
70033,8946,,1,,20,4.68
124668,9196,80.0,1,80.0,0,26.99
47334,5343,25.0,1,25.0,20,90.49
224287,6947,67.5,1,67.5,17,5.755
71068,4534,72.0,6,12.0,17,43.49
157149,1484,10.0,1,10.0,17,110.625
236602,1900,35.2,1,35.2,11,14.99
78092,7702,30.0,1,30.0,17,1.42
68564,2902,21.0,6,3.5,20,25.99
4480,3726,4.0,4,1.0,17,22.95
62668,1668,8.0,1,8.0,17,9.99
69088,6409,0.9171,1,0.9171,15,42.99
267089,1220,160.0,1,160.0,0,59.99
92742,9387,1.0,1,1.0,17,2.94
20746,6884,24.0,1,24.0,15,72.93
282937,8445,1.0,1,1.0,20,55.14
295501,4946,50.76,1,50.76,16,7.41
298369,1125,5.35,12,0.4458333333333333,17,39.99
140626,8500,42.0,1,42.0,15,13.58
204079,7429,6.0,6,1.0,17,51.99
252056,6972,1.25,1,1.25,17,33.49
228095,3395,1.0,1,1.0,16,74.98
271373,2949,1.0,1,1.0,1,6.99
111563,3563,4.0,1,4.0,20,12.95
156095,461,2.0,2,1.0,17,25.98
228314,8055,12.0,1,12.0,25,18.49
37188,3768,17.0,1,17.0,17,3.97
128527,1637,7.0,1,7.0,23,5.875
297436,9763,192.0,12,16.0,17,10.36
43738,5260,6.0,1,6.0,17,1.995
54407,9055,6.0,1,6.0,0,22.99
226269,6211,69.0,6,11.5,17,14.665
127278,2532,16.0,1,16.0,21,2.53
186765,4817,17.1,6,2.85,17,7.81
180361,3811,32.0,1,32.0,20,22.99
255970,656,1.0,1,1.0,17,13.93
234130,1107,13.25,1,13.25,17,2.19
58605,243,3.5274,1,3.5274,17,10.99
106989,3705,12.3,1,12.3,17,9.325
119656,8332,4.0,1,4.0,17,3.99
111237,2523,100.0,1,100.0,25,36.38
262330,6263,6.0,1,6.0,17,17.98
163891,4584,3.96,6,0.66,17,2.99
237306,5659,10.0,1,10.0,17,24.7
143607,8678,12.0,1,12.0,15,76.44
193906,2157,32.0,1,32.0,17,78.66
222177,8589,1.0,1,1.0,25,22.0
288915,1872,17.0,1,17.0,17,11.99
285660,809,1.0,1,1.0,2,5.09
207960,5285,16.0,1,16.0,8,29.99
36872,7773,30.0,1,30.0,17,19.18
65789,6045,40.0,1,40.0,17,24.02
217805,1177,12.0,1,12.0,8,12.96
130799,2927,10.86,1,10.86,23,16.795
123290,2808,50.72,1,50.72,16,29.99
55093,6281,0.5,1,0.5,15,8.99
6048,4324,48.0,1,48.0,17,11.44
295231,3183,19.2,24,0.7999999999999999,17,24.99
185958,6894,21.0,3,7.0,16,42.99
165349,9087,16.0,1,16.0,25,5.984999999999999
109711,6340,288.0,1,288.0,25,31.99
81923,6042,1.0,1,1.0,17,6.79
285489,5366,3.14,1,3.14,15,2.74
91550,8206,33.8,2,16.9,2,12.73
52467,8974,16.0,1,16.0,17,57.99
58562,9398,40.0,10,4.0,16,4.0
118743,3919,7.1,1,7.1,21,10.81
94159,6128,1.0,1,1.0,17,9.99
57750,6625,6.0,1,6.0,17,21.92
258016,5092,8.45,1,8.45,16,10.145
95526,1697,288.0,1,288.0,15,4.49
172958,2078,72.0,6,12.0,2,17.49
131559,2466,21.12,1,21.12,23,26.99
133582,6767,384.0,1,384.0,15,66.46000000000001
29750,864,0.75,1,0.75,21,6.75
30495,6042,5.0,1,5.0,17,2.24
31190,9617,16.0,1,16.0,17,2.365
161937,6950,4.0,1,4.0,17,123.13
230577,4064,21.2,1,21.2,23,40.99
199721,8219,472.0,1,472.0,25,108.84
240216,8998,8.0,1,8.0,25,25.95
204206,9591,10.0,10,1.0,23,4.29
190666,7119,126.6,6,21.099999999999998,23,5.32
45062,5607,24.0,1,24.0,17,7.41
47440,4084,10.0,1,10.0,17,7.295
116007,8593,72.0,1,72.0,13,37.545
34678,6513,101.4,1,101.4,2,4.99
88899,8238,0.65,1,0.65,17,1.095
109636,1936,5.0,5,1.0,23,5.77
278359,3899,60.0,12,5.0,2,9.37
91112,2521,100.0,1,100.0,25,25.58
132479,7233,57.6,6,9.6,23,8.27
162731,5092,16.0,1,16.0,17,9.77
78123,6397,18.0,1,18.0,2,5.720000000000001
152731,7964,36.0,1,36.0,8,30.395
88769,7225,342.0,18,19.0,17,3.75
87246,2892,7.0,1,7.0,17,0.52
296517,2953,4.0,1,4.0,25,11.19
207874,3600,24.0,1,24.0,23,27.99
69480,5306,2.04,1,2.04,17,9.89
15832,686,211.2,6,35.199999999999996,25,44.99
17712,4939,480.0,1,480.0,13,18.985
111658,2510,8.0,1,8.0,23,15.36
38160,3561,1.0,12,0.08333333333333333,17,52.59
158679,1941,1.0,1,1.0,17,41.0
5863,3022,21.9,1,21.9,8,30.97
45466,9673,1.0,1,1.0,2,10.25
98270,190,105.0,1,105.0,17,61.59
43880,6538,8.2,1,8.2,16,5.82
103909,9592,60.0,6,10.0,2,3.98
294244,5161,31.2,12,2.6,17,8.370000000000001
185876,8219,48.0,6,8.0,21,3.17
235383,466,2.0,1,2.0,9,31.15
181832,8215,12.75,3,4.25,19,5.39
185790,450,12.0,1,12.0,8,8.49
215632,2975,100.0,1,100.0,8,8.7
206374,7370,12.3,1,12.3,23,4.29
156712,667,80.0,1,80.0,16,94.76
705,1036,1.0,1,1.0,17,12.84
138108,7263,80.0,1,80.0,5,41.78
76836,4788,48.0,1,48.0,9,3.14
111327,4076,1.0,1,1.0,15,59.94
228887,9087,64.0,4,16.0,25,5.99
238776,409,80.0,1,80.0,20,42.19
8752,4681,56.0,8,7.0,23,47.0
191185,5307,64.0,1,64.0,17,10.0
119476,3351,12.0,1,12.0,11,8.99
172898,7964,,1,,17,1.48
270513,390,192.0,12,16.0,20,21.2
243560,1439,17.637,1,17.637,17,29.97
242487,6018,2.4,3,0.7999999999999999,17,20.66
242156,8054,32.0,24,1.3333333333333333,23,29.95
36370,1720,10.5,1,10.5,17,1.72
215975,3314,16.0,1,16.0,17,12.12
80123,572,24.0,3,8.0,17,8.24
206744,6637,8.2,1,8.2,19,66.98
108108,1918,166.4,1,166.4,17,7.99
82258,8496,40.0,1,40.0,25,7.12
180835,910,6.0,1,6.0,16,12.99
254,7470,0.32,1,0.32,17,1.28
44059,5298,1.0,1,1.0,2,11.37
288610,5477,48.0,1,48.0,9,35.91
238739,1000,16.9,1,16.9,17,6.99
